22:24:19 | aura.app           | INFO  |    Listening on http://127.0.0.1:5000
06:26:34 | aura.automation    | WARNING | Action failed on [1]: Locator.click: Timeout 5000ms exceeded.
Call log:
  - waiting for get_by_label("Departure").first
    - locator resolved to <input type="text" jsname="yrriRe" spellcheck="false" aria-label="Departure" aria-describedby="i32" placeholder="Departure" class="TP4Lpb eoY5cb j0Ppje"/>
  - attempting click action
    2 × waiting for element to be visible, enabled and stable
      - element is visible, enabled and stable
      - scrolling into view if needed
      - done scrolling
      - <div jsname="mG3Az" role="gridcell" aria-colindex="3" aria-hidden="false" class="WhDFk Io4vne" data-iso="2026-03-10" aria-selected="false" jsaction="clickonly:CnhI2e; mouseenter:pcQ7qc; mouseleave:F7qiDe">…</div> from <div jsslot="" tabindex="-1" role="dialog" jsowner="ow12" jsname="bN97Pc" aria-modal="true" jsaction="keydown:xEk3rb" class="ZGEB9c yRXJAe P0ukfb icWGef bgJkKe BtDLie iWO5td">…</div> subtree intercepts pointer events
    - retrying click action
    - waiting 20ms
    - waiting for element to be visible, enabled and stable

06:26:35 | aura.automation    | WARNING | Groq HTTP 429: {"error":{"message":"Rate limit reached for model `llama-3.1-8b-instant` in organization `org_01kjgv
06:26:35 | aura.automation    | WARNING | Action failed on [1]: Locator.click: Timeout 5000ms exceeded.
Call log:
  - waiting for get_by_label("Departure").first
    - locator resolved to <input type="text" jsname="yrriRe" spellcheck="false" aria-label="Departure" aria-describedby="i32" placeholder="Departure" class="TP4Lpb eoY5cb j0Ppje"/>
  - attempting click action
    2 × waiting for element to be visible, enabled and stable
      - element is visible, enabled and stable
      - scrolling into view if needed
      - done scrolling
      - <div jsname="mG3Az" role="gridcell" aria-colindex="3" aria-hidden="false" class="WhDFk Io4vne" data-iso="2026-03-10" aria-selected="false" jsaction="clickonly:CnhI2e; mouseenter:pcQ7qc; mouseleave:F7qiDe">…</div> from <div jsslot="" tabindex="-1" role="dialog" jsowner="ow12" jsname="bN97Pc" aria-modal="true" jsaction="keydown:xEk3rb" class="ZGEB9c yRXJAe P0ukfb icWGef bgJkKe BtDLie iWO5td">…</div> subtree intercepts pointer events
    - retrying click action
    - waiting 20ms
    - waiting for element to be visible, enabled and stable

06:26:37 | aura.automation    | INFO  | Groq responded (98 chars)
06:26:37 | aura.automation    | INFO  | LLM action: {'action': 'type', 'element': 1, 'text': 'Delhi', 'reason': 'Fill destination input'}
06:26:42 | aura.automation    | WARNING | Action failed on [1]: Locator.click: Timeout 5000ms exceeded.
Call log:
  - waiting for get_by_label("Departure").first
    - locator resolved to <input type="text" jsname="yrriRe" spellcheck="false" aria-label="Departure" aria-describedby="i32" placeholder="Departure" class="TP4Lpb eoY5cb j0Ppje"/>
  - attempting click action
    2 × waiting for element to be visible, enabled and stable
      - element is visible, enabled and stable
      - scrolling into view if needed
      - done scrolling
      - <div jsname="mG3Az" role="gridcell" aria-colindex="3" aria-hidden="false" class="WhDFk Io4vne" data-iso="2026-03-10" aria-selected="false" jsaction="clickonly:CnhI2e; mouseenter:pcQ7qc; mouseleave:F7qiDe">…</div> from <div jsslot="" tabindex="-1" role="dialog" jsowner="ow12" jsname="bN97Pc" aria-modal="true" jsaction="keydown:xEk3rb" class="ZGEB9c yRXJAe P0ukfb icWGef bgJkKe BtDLie iWO5td">…</div> subtree intercepts pointer events
    - retrying click action
    - waiting 20ms
    - waiting for element to be visible, enabled and stable

06:26:43 | aura.automation    | INFO  | Groq responded (109 chars)
06:26:43 | aura.automation    | INFO  | LLM action: {'action': 'click', 'element': 7, 'reason': 'Select the Flights option to proceed with the search'}
06:26:50 | aura.automation    | WARNING | Action failed on [7]: Locator.click: Timeout 5000ms exceeded.
Call log:
  - waiting for locator("button").first
    - locator resolved to <button jsname="QTgKSc" jscontroller="soHxf" data-idom-class="ksBjEc lKxP2d LQeN7 bRx3h yJQRU sIWnMc IOXslc" jslog="160563;ved:0CAEQs-YJahcKEwjwuvXe_PqSAxUAAAAAHQAAAAAQCg;track:click" class="VfPpkd-LgbsSe VfPpkd-LgbsSe-OWXEXe-dgl2Hf ksBjEc lKxP2d LQeN7 bRx3h yJQRU sIWnMc IOXslc" jsaction="click:cOuCgd; mousedown:UX7yZ; mouseup:lbsD7e; mouseenter:tfO1Yc; mouseleave:JywGue; touchstart:p6p2H; touchmove:FwuNnf; touchend:yfqBxc; touchcancel:JMtRjd; focus:AHmuwe; blur:O22p3e; contextmenu:mg9Pef;mlnRJb:fLiPz…>…</button>
  - attempting click action
    - waiting for element to be visible, enabled and stable
    - element is visible, enabled and stable
    - scrolling into view if needed
    - done scrolling
    - <nav jsshadow="" jsname="qXeTde" class="P6Wwdb OE019d" jscontroller="ZMF4bd" jsaction="RiTiRb:p1LOze;GHIDR:kTRcAf">…</nav> from <div class="aim3ib">…</div> subtree intercepts pointer events
  - retrying click action
    - waiting for element to be visible, enabled and stable
    - element is visible, enabled and stable
    - scrolling into view if needed
    - done scrolling
    - <div class="gb_Kd gb_Nd gb_Ld">…</div> intercepts pointer events
  - retrying click action
    - waiting 20ms
    - waiting for element to be visible, enabled and stable

06:26:52 | aura.automation    | INFO  | Groq responded (98 chars)
06:26:52 | aura.automation    | INFO  | LLM action: {'action': 'type', 'element': 1, 'text': 'Delhi', 'reason': 'Fill destination input'}
06:26:57 | aura.automation    | WARNING | Action failed on [1]: Locator.click: Timeout 5000ms exceeded.
Call log:
  - waiting for get_by_label("Departure").first
    - locator resolved to <input type="text" jsname="yrriRe" spellcheck="false" aria-label="Departure" aria-describedby="i32" placeholder="Departure" class="TP4Lpb eoY5cb j0Ppje"/>
  - attempting click action
    2 × waiting for element to be visible, enabled and stable
      - element is visible, enabled and stable
      - scrolling into view if needed
      - done scrolling
      - <div jsname="mG3Az" role="gridcell" aria-colindex="3" aria-hidden="false" class="WhDFk Io4vne" data-iso="2026-03-10" aria-selected="false" jsaction="clickonly:CnhI2e; mouseenter:pcQ7qc; mouseleave:F7qiDe">…</div> from <div jsslot="" tabindex="-1" role="dialog" jsowner="ow12" jsname="bN97Pc" aria-modal="true" jsaction="keydown:xEk3rb" class="ZGEB9c yRXJAe P0ukfb icWGef bgJkKe BtDLie iWO5td">…</div> subtree intercepts pointer events
    - retrying click action
    - waiting 20ms
    - waiting for element to be visible, enabled and stable

06:26:58 | aura.automation    | INFO  | Groq responded (98 chars)
06:26:58 | aura.automation    | INFO  | LLM action: {'action': 'type', 'element': 1, 'text': 'Delhi', 'reason': 'Fill destination input'}
06:27:03 | aura.automation    | WARNING | Action failed on [1]: Locator.click: Timeout 5000ms exceeded.
Call log:
  - waiting for get_by_label("Departure").first
    - locator resolved to <input type="text" jsname="yrriRe" spellcheck="false" aria-label="Departure" aria-describedby="i32" placeholder="Departure" class="TP4Lpb eoY5cb j0Ppje"/>
  - attempting click action
    2 × waiting for element to be visible, enabled and stable
      - element is visible, enabled and stable
      - scrolling into view if needed
      - done scrolling
      - <div jsname="mG3Az" role="gridcell" aria-colindex="3" aria-hidden="false" class="WhDFk Io4vne" data-iso="2026-03-10" aria-selected="false" jsaction="clickonly:CnhI2e; mouseenter:pcQ7qc; mouseleave:F7qiDe">…</div> from <div jsslot="" tabindex="-1" role="dialog" jsowner="ow12" jsname="bN97Pc" aria-modal="true" jsaction="keydown:xEk3rb" class="ZGEB9c yRXJAe P0ukfb icWGef bgJkKe BtDLie iWO5td">…</div> subtree intercepts pointer events
    - retrying click action
    - waiting 20ms
    - waiting for element to be visible, enabled and stable

06:27:07 | aura.automation    | ERROR | Ollama call also failed: HTTPConnectionPool(host='localhost', port=11434): Read timed out. (read timeout=30)
06:27:07 | aura.automation    | INFO  | LLM action: {'action': 'wait', 'reason': 'LLM unavailable'}
06:27:11 | aura.automation    | INFO  | Groq responded (97 chars)
06:27:11 | aura.automation    | INFO  | LLM action: {'action': 'type', 'element': 1, 'text': 'Hyderabad', 'reason': 'Fill origin input'}
06:27:16 | aura.automation    | WARNING | Action failed on [1]: Locator.click: Timeout 5000ms exceeded.
Call log:
  - waiting for get_by_label("Departure").first
    - locator resolved to <input type="text" jsname="yrriRe" spellcheck="false" aria-label="Departure" aria-describedby="i32" placeholder="Departure" class="TP4Lpb eoY5cb j0Ppje"/>
  - attempting click action
    2 × waiting for element to be visible, enabled and stable
      - element is visible, enabled and stable
      - scrolling into view if needed
      - done scrolling
      - <div jsname="mG3Az" role="gridcell" aria-colindex="3" aria-hidden="false" class="WhDFk Io4vne" data-iso="2026-03-10" aria-selected="false" jsaction="clickonly:CnhI2e; mouseenter:pcQ7qc; mouseleave:F7qiDe">…</div> from <div jsslot="" tabindex="-1" role="dialog" jsowner="ow12" jsname="bN97Pc" aria-modal="true" jsaction="keydown:xEk3rb" class="ZGEB9c yRXJAe P0ukfb icWGef bgJkKe BtDLie iWO5td">…</div> subtree intercepts pointer events
    - retrying click action
    - waiting 20ms
    - waiting for element to be visible, enabled and stable

06:27:18 | aura.automation    | INFO  | Groq responded (99 chars)
06:27:18 | aura.automation    | INFO  | LLM action: {'action': 'type', 'element': 15, 'text': 'Delhi', 'reason': 'Fill destination input'}
06:27:23 | aura.automation    | WARNING | Action failed on [15]: Locator.click: Timeout 5000ms exceeded.
Call log:
  - waiting for get_by_text("Explore deals").first
    - locator resolved to <span jsname="V67aGc" class="VfPpkd-vQzf8d">Explore deals</span>
  - attempting click action
    2 × waiting for element to be visible, enabled and stable
      - element is visible, enabled and stable
      - scrolling into view if needed
      - done scrolling
      - <div jsname="Mgvhmd">…</div> from <div soy-skip="" ssk="6:CyzvOb" data-hveid="CAMQBA">…</div> subtree intercepts pointer events
    - retrying click action
    - waiting 20ms
    - waiting for element to be visible, enabled and stable

06:27:25 | aura.automation    | INFO  | Groq responded (109 chars)
06:27:25 | aura.automation    | INFO  | LLM action: {'action': 'click', 'element': 7, 'reason': 'Select the Flights option to proceed with the search'}
06:27:32 | aura.automation    | WARNING | Action failed on [7]: Locator.click: Timeout 5000ms exceeded.
Call log:
  - waiting for locator("button").first
    - locator resolved to <button jsname="QTgKSc" jscontroller="soHxf" data-idom-class="ksBjEc lKxP2d LQeN7 bRx3h yJQRU sIWnMc IOXslc" jslog="160563;ved:0CAEQs-YJahcKEwi4o_Xe_PqSAxUAAAAAHQAAAAAQCQ;track:click" class="VfPpkd-LgbsSe VfPpkd-LgbsSe-OWXEXe-dgl2Hf ksBjEc lKxP2d LQeN7 bRx3h yJQRU sIWnMc IOXslc" jsaction="click:cOuCgd; mousedown:UX7yZ; mouseup:lbsD7e; mouseenter:tfO1Yc; mouseleave:JywGue; touchstart:p6p2H; touchmove:FwuNnf; touchend:yfqBxc; touchcancel:JMtRjd; focus:AHmuwe; blur:O22p3e; contextmenu:mg9Pef;mlnRJb:fLiPz…>…</button>
  - attempting click action
    - waiting for element to be visible, enabled and stable
    - element is visible, enabled and stable
    - scrolling into view if needed
    - done scrolling
    - <div class="gb_Sd gb_rd gb_sd">…</div> intercepts pointer events
  - retrying click action
    - waiting for element to be visible, enabled and stable
    - element is visible, enabled and stable
    - scrolling into view if needed
    - done scrolling
    - <div class="gb_Kd gb_Nd gb_Ld">…</div> intercepts pointer events
  - retrying click action
    - waiting 20ms
    - waiting for element to be visible, enabled and stable

06:27:33 | aura.automation    | INFO  | Groq responded (98 chars)
06:27:33 | aura.automation    | INFO  | LLM action: {'action': 'type', 'element': 1, 'text': 'Delhi', 'reason': 'Fill destination input'}
06:27:38 | aura.automation    | WARNING | Action failed on [1]: Locator.click: Timeout 5000ms exceeded.
Call log:
  - waiting for get_by_label("Departure").first
    - locator resolved to <input type="text" jsname="yrriRe" spellcheck="false" aria-label="Departure" aria-describedby="i32" placeholder="Departure" class="TP4Lpb eoY5cb j0Ppje"/>
  - attempting click action
    2 × waiting for element to be visible, enabled and stable
      - element is visible, enabled and stable
      - scrolling into view if needed
      - done scrolling
      - <div jsname="mG3Az" role="gridcell" aria-colindex="3" aria-hidden="false" class="WhDFk Io4vne" data-iso="2026-03-10" aria-selected="false" jsaction="clickonly:CnhI2e; mouseenter:pcQ7qc; mouseleave:F7qiDe">…</div> from <div jsslot="" tabindex="-1" role="dialog" jsowner="ow12" jsname="bN97Pc" aria-modal="true" jsaction="keydown:xEk3rb" class="ZGEB9c yRXJAe P0ukfb icWGef bgJkKe BtDLie iWO5td">…</div> subtree intercepts pointer events
    - retrying click action
    - waiting 20ms
    - waiting for element to be visible, enabled and stable

06:27:39 | aura.automation    | INFO  | Groq responded (98 chars)
06:27:39 | aura.automation    | INFO  | LLM action: {'action': 'type', 'element': 1, 'text': 'Delhi', 'reason': 'Fill destination input'}
06:27:44 | aura.automation    | WARNING | Action failed on [1]: Locator.click: Timeout 5000ms exceeded.
Call log:
  - waiting for get_by_label("Departure").first
    - locator resolved to <input type="text" jsname="yrriRe" spellcheck="false" aria-label="Departure" aria-describedby="i32" placeholder="Departure" class="TP4Lpb eoY5cb j0Ppje"/>
  - attempting click action
    2 × waiting for element to be visible, enabled and stable
      - element is visible, enabled and stable
      - scrolling into view if needed
      - done scrolling
      - <div jsname="mG3Az" role="gridcell" aria-colindex="3" aria-hidden="false" class="WhDFk Io4vne" data-iso="2026-03-10" aria-selected="false" jsaction="clickonly:CnhI2e; mouseenter:pcQ7qc; mouseleave:F7qiDe">…</div> from <div jsslot="" tabindex="-1" role="dialog" jsowner="ow12" jsname="bN97Pc" aria-modal="true" jsaction="keydown:xEk3rb" class="ZGEB9c yRXJAe P0ukfb icWGef bgJkKe BtDLie iWO5td">…</div> subtree intercepts pointer events
    - retrying click action
    - waiting 20ms
    - waiting for element to be visible, enabled and stable

06:27:46 | aura.automation    | INFO  | Groq responded (98 chars)
06:27:46 | aura.automation    | INFO  | LLM action: {'action': 'type', 'element': 1, 'text': 'Delhi', 'reason': 'Fill destination input'}
06:27:51 | aura.automation    | WARNING | Action failed on [1]: Locator.click: Timeout 5000ms exceeded.
Call log:
  - waiting for get_by_label("Departure").first
    - locator resolved to <input type="text" jsname="yrriRe" spellcheck="false" aria-label="Departure" aria-describedby="i32" placeholder="Departure" class="TP4Lpb eoY5cb j0Ppje"/>
  - attempting click action
    2 × waiting for element to be visible, enabled and stable
      - element is visible, enabled and stable
      - scrolling into view if needed
      - done scrolling
      - <div jsname="mG3Az" role="gridcell" aria-colindex="3" aria-hidden="false" class="WhDFk Io4vne" data-iso="2026-03-10" aria-selected="false" jsaction="clickonly:CnhI2e; mouseenter:pcQ7qc; mouseleave:F7qiDe">…</div> from <div jsslot="" tabindex="-1" role="dialog" jsowner="ow12" jsname="bN97Pc" aria-modal="true" jsaction="keydown:xEk3rb" class="ZGEB9c yRXJAe P0ukfb icWGef bgJkKe BtDLie iWO5td">…</div> subtree intercepts pointer events
    - retrying click action
    - waiting 20ms
    - waiting for element to be visible, enabled and stable

06:30:12 | aura.automation    | INFO  | Browser closed by user.
06:30:12 | aura.automation    | WARNING | Failed to extract elements: Page.evaluate: Target page, context or browser has been closed
06:30:14 | aura.automation    | WARNING | Failed to extract elements: Page.evaluate: Target page, context or browser has been closed
06:30:16 | aura.automation    | INFO  | Browser closed by user.
06:35:06 | aura.app           | INFO  | Input: 'book a cab to Charminar'
06:35:06 | aura.app           | INFO  | Language: English (en)
06:35:06 | aura.llm           | INFO  | Fast entities: {'destination': 'Charminar'}
06:35:06 | aura.memory        | INFO  | Remembered: [route] Charminar=searched_taxi_booking
06:35:06 | aura.planner       | INFO  | Automation was already fired from LLM pipeline for 'taxi_booking'
06:35:06 | aura.app           | INFO  | Intent: taxi_booking | Source: instant
06:35:08 | aura.app           | INFO  | Response sent successfully.
06:35:14 | aura.automation    | INFO  | Loaded Uber
06:35:22 | aura.automation    | INFO  | Groq responded (97 chars)
06:35:22 | aura.automation    | INFO  | LLM action: {'action': 'type', 'element': 0, 'text': 'Hyderabad', 'reason': 'Fill origin input'}
06:35:24 | aura.automation    | INFO  | Typed 'Hyderabad' into: 
06:35:27 | aura.automation    | INFO  | Groq responded (126 chars)
06:35:27 | aura.automation    | INFO  | LLM action: {'action': 'type', 'element': 1, 'text': '', 'reason': "Click 'ClockPickup now' to proceed to destination input"}
06:35:32 | aura.automation    | WARNING | Action failed on [1]: Locator.click: Timeout 5000ms exceeded.
Call log:
  - waiting for get_by_text("ClockPickup nowChevron down small").first
    - locator resolved to <button class="css-bFUtRw" data-baseweb="button" data-tracking-name="date_time_button">…</button>
  - attempting click action
    2 × waiting for element to be visible, enabled and stable
      - element is visible, enabled and stable
      - scrolling into view if needed
      - done scrolling
      - <div class="css-egGwwf">…</div> from <div class="css-PKJb">…</div> subtree intercepts pointer events
    - retrying click action
    - waiting 20ms
    2 × waiting for element to be visible, enabled and stable
      - element is visible, enabled and stable
      - scrolling into view if needed
      - done scrolling
      - <div class="css-egGwwf">…</div> from <div class="css-PKJb">…</div> subtree intercepts pointer events
    - retrying click action
      - waiting 100ms
    9 × waiting for element to be visible, enabled and stable
      - element is visible, enabled and stable
      - scrolling into view if needed
      - done scrolling
      - <div class="css-egGwwf">…</div> from <div class="css-PKJb">…</div> subtree intercepts pointer events
    - retrying click action
      - waiting 500ms

06:35:34 | aura.automation    | INFO  | Groq responded (99 chars)
06:35:34 | aura.automation    | INFO  | LLM action: {'action': 'type', 'element': 1, 'text': '', 'reason': 'Proceed to destination input'}
06:35:39 | aura.automation    | WARNING | Action failed on [1]: Locator.click: Timeout 5000ms exceeded.
Call log:
  - waiting for get_by_text("ClockPickup nowChevron down small").first
    - locator resolved to <button class="css-bFUtRw" data-baseweb="button" data-tracking-name="date_time_button">…</button>
  - attempting click action
    2 × waiting for element to be visible, enabled and stable
      - element is visible, enabled and stable
      - scrolling into view if needed
      - done scrolling
      - <p class="css-gYphFq">Kacheguda Railway Station</p> from <div class="css-PKJb">…</div> subtree intercepts pointer events
    - retrying click action
    - waiting 20ms
    2 × waiting for element to be visible, enabled and stable
      - element is visible, enabled and stable
      - scrolling into view if needed
      - done scrolling
      - <p class="css-gYphFq">Kacheguda Railway Station</p> from <div class="css-PKJb">…</div> subtree intercepts pointer events
    - retrying click action
      - waiting 100ms
    9 × waiting for element to be visible, enabled and stable
      - element is visible, enabled and stable
      - scrolling into view if needed
      - done scrolling
      - <p class="css-gYphFq">Kacheguda Railway Station</p> from <div class="css-PKJb">…</div> subtree intercepts pointer events
    - retrying click action
      - waiting 500ms

06:35:45 | aura.automation    | INFO  | Groq responded (97 chars)
06:35:46 | aura.automation    | INFO  | LLM action: {'action': 'type', 'element': 0, 'text': 'Hyderabad', 'reason': 'Fill origin input'}
06:35:47 | aura.automation    | INFO  | Typed 'Hyderabad' into: 
06:35:50 | aura.automation    | INFO  | Groq responded (102 chars)
06:35:50 | aura.automation    | INFO  | LLM action: {'action': 'type', 'element': 0, 'text': 'Charminar', 'reason': 'Fill destination input'}
06:35:52 | aura.automation    | INFO  | Typed 'Charminar' into: 
06:35:55 | aura.automation    | INFO  | Groq responded (84 chars)
06:35:55 | aura.automation    | INFO  | LLM action: {'action': 'type', 'element': 1, 'reason': 'Proceed to destination input'}
06:36:00 | aura.automation    | WARNING | Action failed on [1]: Locator.click: Target page, context or browser has been closed
Call log:
  - waiting for get_by_text("ClockPickup nowChevron down small").first
    - locator resolved to <button class="css-bFUtRw" data-baseweb="button" data-tracking-name="date_time_button">…</button>
  - attempting click action
    2 × waiting for element to be visible, enabled and stable
      - element is visible, enabled and stable
      - scrolling into view if needed
      - done scrolling
      - <div class="css-egGwwf">…</div> from <div class="css-PKJb">…</div> subtree intercepts pointer events
    - retrying click action
    - waiting 20ms
    2 × waiting for element to be visible, enabled and stable
      - element is visible, enabled and stable
      - scrolling into view if needed
      - done scrolling
      - <div class="css-egGwwf">…</div> from <div class="css-PKJb">…</div> subtree intercepts pointer events
    - retrying click action
      - waiting 100ms
    9 × waiting for element to be visible, enabled and stable
      - element is visible, enabled and stable
      - scrolling into view if needed
      - done scrolling
      - <div class="css-egGwwf">…</div> from <div class="css-PKJb">…</div> subtree intercepts pointer events
    - retrying click action
      - waiting 500ms

06:36:00 | aura.automation    | WARNING | Failed to extract elements: Page.evaluate: Target page, context or browser has been closed
06:36:02 | aura.automation    | WARNING | Failed to extract elements: Page.evaluate: Target page, context or browser has been closed
06:36:04 | aura.automation    | WARNING | Failed to extract elements: Page.evaluate: Target page, context or browser has been closed
06:36:06 | aura.automation    | WARNING | Failed to extract elements: Page.evaluate: Target page, context or browser has been closed
06:36:08 | aura.automation    | WARNING | Failed to extract elements: Page.evaluate: Target page, context or browser has been closed
06:36:10 | aura.automation    | WARNING | Failed to extract elements: Page.evaluate: Target page, context or browser has been closed
06:36:12 | aura.automation    | WARNING | Failed to extract elements: Page.evaluate: Target page, context or browser has been closed
06:36:14 | aura.automation    | WARNING | Failed to extract elements: Page.evaluate: Target page, context or browser has been closed
06:36:16 | aura.automation    | WARNING | Failed to extract elements: Page.evaluate: Target page, context or browser has been closed
06:36:18 | aura.automation    | WARNING | Failed to extract elements: Page.evaluate: Target page, context or browser has been closed
06:36:20 | aura.automation    | WARNING | Failed to extract elements: Page.evaluate: Target page, context or browser has been closed
06:36:22 | aura.automation    | WARNING | Failed to extract elements: Page.evaluate: Target page, context or browser has been closed
06:36:24 | aura.automation    | WARNING | Failed to extract elements: Page.evaluate: Target page, context or browser has been closed
06:36:25 | aura.app           | INFO  | Input: 'book a cab from my current location to charminar'
06:36:25 | aura.app           | INFO  | Language: English (en)
06:36:25 | aura.llm           | INFO  | Fast entities: {'pickup': 'My Current Location', 'destination': 'Charminar'}
06:36:25 | aura.memory        | INFO  | Remembered: [route] Charminar=searched_taxi_booking
06:36:25 | aura.planner       | INFO  | Automation was already fired from LLM pipeline for 'taxi_booking'
06:36:25 | aura.app           | INFO  | Intent: taxi_booking | Source: instant
06:36:26 | aura.app           | INFO  | Response sent successfully.
06:36:26 | aura.automation    | WARNING | Failed to extract elements: Page.evaluate: Target page, context or browser has been closed
06:36:28 | aura.automation    | INFO  | Browser closed by user.
06:36:31 | aura.automation    | INFO  | Loaded Uber
06:36:41 | aura.automation    | INFO  | Groq responded (92 chars)
06:36:41 | aura.automation    | INFO  | LLM action: {'action': 'click', 'element': 4, 'reason': 'To show current location on the map'}
06:36:41 | aura.automation    | INFO  | Clicked: Show your location
06:36:44 | aura.automation    | INFO  | Groq responded (129 chars)
06:36:44 | aura.automation    | INFO  | LLM action: {'action': 'type', 'element': 0, 'text': 'My Current Location', 'reason': 'Fill origin input with current location'}
06:36:48 | aura.automation    | INFO  | Typed 'My Current Location' into: 
06:36:51 | aura.automation    | INFO  | Groq responded (102 chars)
06:36:51 | aura.automation    | INFO  | LLM action: {'action': 'type', 'element': 8, 'text': 'Charminar', 'reason': 'Fill destination input'}
06:37:00 | aura.automation    | WARNING | Action failed on [8]: Locator.fill: Error: Element is not an <input>, <textarea>, <select> or [contenteditable] and does not have a role allowing [aria-readonly]
Call log:
  - waiting for get_by_label("Uber").first
    - locator resolved to <a aria-label="Uber" class="_css-dlCUVe" data-baseweb="button" href="https://m.uber.com/go/login-redirect/?previousPathname=%2Fpickup" data-buttonkey="https://m.uber.com/go/login-redirect/?previousPathname=%2Fpickup">Uber</a>
    - fill("")
  - attempting fill action
    - waiting for element to be visible, enabled and editable

06:37:02 | aura.automation    | INFO  | Groq responded (102 chars)
06:37:02 | aura.automation    | INFO  | LLM action: {'action': 'type', 'element': 3, 'text': 'Charminar', 'reason': 'Fill destination input'}
06:37:36 | aura.automation    | WARNING | Action failed on [3]: Locator.fill: Timeout 30000ms exceeded.
Call log:
  - waiting for get_by_label("Eat").first

06:37:38 | aura.automation    | INFO  | Groq responded (102 chars)
06:37:38 | aura.automation    | INFO  | LLM action: {'action': 'type', 'element': 9, 'text': 'Charminar', 'reason': 'Fill destination input'}
06:37:43 | aura.automation    | WARNING | Action failed on [9]: Locator.click: Timeout 5000ms exceeded.
Call log:
  - waiting for locator("a").first
    - locator resolved to <a rel="nofollow" data-focus-visible-added="" class="_ey _br _bo _do _dg _ez _e5 _al _bc _d0 _af _f0 _f1 _f2 _f3 _f4 _f5 _eo _ep _fd focus-visible" href="https://auth.uber.com/v2/?next_url=https%3A%2F%2Fwww.ubereats.com%2Flogin-redirect%2F%3Fcampaign%3Dsignin_universal_link%26marketing_vistor_id%3D06db5da0-f066-426e-98b3-7681b58e1b82%26redirect%3D%252Fin%26guest_mode%3Dfalse%26app_clip%3Dfalse%26source_cta%3Dundefined%26source_flow%3Dundefined&localeCode=en-IN&state=1772240828698_1o0lg38pygk&x-ub…>Sign up</a>
  - attempting click action
    2 × waiting for element to be visible, enabled and stable
      - element is visible, enabled and stable
      - scrolling into view if needed
      - done scrolling
      - element is outside of the viewport
    - retrying click action
    - waiting 20ms
    2 × waiting for element to be visible, enabled and stable
      - element is visible, enabled and stable
      - scrolling into view if needed
      - done scrolling
      - element is outside of the viewport
    - retrying click action
      - waiting 100ms
    8 × waiting for element to be visible, enabled and stable
      - element is visible, enabled and stable
      - scrolling into view if needed
      - done scrolling
      - element is outside of the viewport
    - retrying click action
      - waiting 500ms

06:37:44 | aura.automation    | INFO  | Groq responded (102 chars)
06:37:44 | aura.automation    | INFO  | LLM action: {'action': 'type', 'element': 9, 'text': 'Charminar', 'reason': 'Fill destination input'}
06:37:49 | aura.automation    | WARNING | Action failed on [9]: Locator.click: Timeout 5000ms exceeded.
Call log:
  - waiting for locator("a").first
    - locator resolved to <a rel="nofollow" class="_ey _br _bo _do _dg _ez _e5 _al _bc _d0 _af _f0 _f1 _f2 _f3 _f4 _f5 _eo _ep _fd" href="https://auth.uber.com/v2/?next_url=https%3A%2F%2Fwww.ubereats.com%2Flogin-redirect%2F%3Fcampaign%3Dsignin_universal_link%26marketing_vistor_id%3D06db5da0-f066-426e-98b3-7681b58e1b82%26redirect%3D%252Fin%26guest_mode%3Dfalse%26app_clip%3Dfalse%26source_cta%3Dundefined%26source_flow%3Dundefined&localeCode=en-IN&state=1772240828698_1o0lg38pygk&x-uber-did=385836f6-f65b-4b99-b6e7-bb69eae3afb…>Sign up</a>
  - attempting click action
    2 × waiting for element to be visible, enabled and stable
      - element is visible, enabled and stable
      - scrolling into view if needed
      - done scrolling
      - element is outside of the viewport
    - retrying click action
    - waiting 20ms
    2 × waiting for element to be visible, enabled and stable
      - element is visible, enabled and stable
      - scrolling into view if needed
      - done scrolling
      - element is outside of the viewport
    - retrying click action
      - waiting 100ms
    9 × waiting for element to be visible, enabled and stable
      - element is visible, enabled and stable
      - scrolling into view if needed
      - done scrolling
      - element is outside of the viewport
    - retrying click action
      - waiting 500ms

06:37:50 | aura.automation    | INFO  | Groq responded (102 chars)
06:37:50 | aura.automation    | INFO  | LLM action: {'action': 'type', 'element': 9, 'text': 'Charminar', 'reason': 'Fill destination input'}
06:37:55 | aura.automation    | WARNING | Action failed on [9]: Locator.click: Timeout 5000ms exceeded.
Call log:
  - waiting for locator("a").first
    - locator resolved to <a rel="nofollow" class="_ey _br _bo _do _dg _ez _e5 _al _bc _d0 _af _f0 _f1 _f2 _f3 _f4 _f5 _eo _ep _fd" href="https://auth.uber.com/v2/?next_url=https%3A%2F%2Fwww.ubereats.com%2Flogin-redirect%2F%3Fcampaign%3Dsignin_universal_link%26marketing_vistor_id%3D06db5da0-f066-426e-98b3-7681b58e1b82%26redirect%3D%252Fin%26guest_mode%3Dfalse%26app_clip%3Dfalse%26source_cta%3Dundefined%26source_flow%3Dundefined&localeCode=en-IN&state=1772240828698_1o0lg38pygk&x-uber-did=385836f6-f65b-4b99-b6e7-bb69eae3afb…>Sign up</a>
  - attempting click action
    2 × waiting for element to be visible, enabled and stable
      - element is visible, enabled and stable
      - scrolling into view if needed
      - done scrolling
      - element is outside of the viewport
    - retrying click action
    - waiting 20ms
    2 × waiting for element to be visible, enabled and stable
